county,date,year,temperature,rainfall,evapotranspiration
clay,2025-05-01,2025,13.714803852479122,0.0100864817769957,-0.0017709173328183
clay,2025-05-02,2025,11.184541114073852,0.0007918678413719,-0.0024822903480994
clay,2025-05-03,2025,9.474366596432446,-1.628386096720315e-09,-0.0032360768286679
clay,2025-05-04,2025,13.659866610723952,8.630463774750297e-07,-0.0038533415657859
clay,2025-05-05,2025,16.24497104402934,8.523463748133508e-07,-0.0041142346512774
clay,2025-05-06,2025,16.76326596546761,1.7171240642710472e-06,-0.0042641064917391
clay,2025-05-07,2025,17.801553180905103,0.0002467805420638,-0.00350846472072
clay,2025-05-08,2025,16.710946737184145,-1.7851884714857495e-09,-0.0039167656937108
clay,2025-05-09,2025,17.888122083511746,4.351138045421976e-07,-0.0044959728135384
clay,2025-05-10,2025,20.14851308093239,3.373180657483968e-06,-0.0047289106564202
clay,2025-05-11,2025,21.986515159060843,8.583068797918258e-07,-0.0054662031227968
clay,2025-05-12,2025,21.715991900547294,2.1457671550706436e-06,-0.0054701587808049
clay,2025-05-13,2025,22.26712905244102,8.583068797918258e-07,-0.004989058276934
clay,2025-05-14,2025,23.330027586892015,9.544342299180527e-07,-0.0043441442018546
clay,2025-05-15,2025,21.117256574884323,0.0009169481676315,-0.0031297316435835
clay,2025-05-16,2025,15.920207381297246,0.0034839208328221,-0.0023256263703156
clay,2025-05-17,2025,10.46953586742194,2.5138665184868544e-05,-0.0023750452602573
clay,2025-05-18,2025,11.19886850462359,1.9145795838302784e-05,-0.0030886452892178
clay,2025-05-19,2025,13.848431449531233,0.0250162326785857,-0.0028515047809049
clay,2025-05-20,2025,11.744654798605154,0.0291173143162368,-0.002063627481929
clay,2025-05-21,2025,9.516497103763356,0.0004463826775019,-0.0017989247230644
clay,2025-05-22,2025,10.190369226498547,0.0002841770311851,-0.0024692360649208
clay,2025-05-23,2025,13.003579298460181,0.0006956979232423,-0.0036535112500087
clay,2025-05-24,2025,13.341317421380722,0.0013828395927798,-0.0024242359063548
clay,2025-05-25,2025,15.443750959525119,9.611706060865906e-07,-0.0044017798375149
clay,2025-05-26,2025,15.106025376739183,8.978141597443564e-05,-0.0027908191229131
clay,2025-05-27,2025,12.75941665118944,0.0086356374754976,-0.001983420510542
clay,2025-05-28,2025,13.413234465741311,0.0013066056367306,-0.0026034160172195
clay,2025-05-29,2025,14.295297518147038,0.0005610509992697,-0.0035992919251699
clay,2025-05-30,2025,17.578429341852484,0.0001374749935294,-0.0051581923717038
clay,2025-05-31,2025,19.699089144685274,8.64594085214776e-07,-0.0052802440456108
clay,2025-06-01,2025,21.424702990323226,8.55822065659595e-07,-0.0052912706984892
clayton,2025-04-01,2025,2.0405793716262792,0.0010404052735967,-0.0010275511140608
clayton,2025-04-02,2025,7.816946890206282,0.0142632546047562,-0.0025123922818263
clayton,2025-04-03,2025,6.832139769483035,3.0336158792895783e-06,-0.0015634937949485
clayton,2025-04-04,2025,4.929360203950068,0.0001669811552401,-0.0010084190262595
clayton,2025-04-05,2025,5.613926136102691,0.0008332016465126,-0.0018185615628457
clayton,2025-04-06,2025,3.6499031663596497,4.351138045421976e-07,-0.0019820612082879
clayton,2025-04-07,2025,3.816347738814443,2.179852630974272e-05,-0.0016630050572845
clayton,2025-04-08,2025,0.9492660726243116,0.0,-0.001748258835944
clayton,2025-04-09,2025,5.175602249622614,0.0016244344159545,-0.0015807828493907
clayton,2025-04-10,2025,5.56875736597749,0.0005367375732479,-0.0010134720304119
clayton,2025-04-11,2025,6.737217691618298,0.000215721109771,-0.0014196097473721
clayton,2025-04-12,2025,9.019802107955854,9.13940448726889e-06,-0.0020986081607431
clayton,2025-04-13,2025,12.39655248041123,0.0009443324696594,-0.0020338118454177
clayton,2025-04-14,2025,12.434776779244714,2.931562685806241e-05,-0.0021829280404747
clayton,2025-04-15,2025,7.345991442063621,0.000147076915513,-0.0020485564624905
clayton,2025-04-16,2025,7.190340388614629,0.0,-0.00230217346591
clayton,2025-04-17,2025,12.334765789543098,0.001124101712208,-0.0019183738230294
clayton,2025-04-18,2025,14.834884217976139,0.0255667425630064,-0.0013281458986718
clayton,2025-04-19,2025,9.41887715429948,0.0015866585559683,-0.0026215910815933
clayton,2025-04-20,2025,7.1897092051281675,0.0095385114172148,-0.0013805530352544
clayton,2025-04-21,2025,9.089080478655319,0.0274783239756523,-0.0019823322801452
clayton,2025-04-22,2025,12.446660630863278,0.0008157821064773,-0.002834265233916
clayton,2025-04-23,2025,15.326229533264438,0.0085654955151763,-0.0024809514740834
clayton,2025-04-24,2025,15.135013520052155,0.0043211374245382,-0.0024621797645697
clayton,2025-04-25,2025,10.842330205952692,0.0157789075459382,-0.0018488138229734
clayton,2025-04-26,2025,9.599140443603744,6.02770268511835e-07,-0.002754336607579
clayton,2025-04-27,2025,11.496824494315149,0.0007684952777484,-0.0028976372545097
clayton,2025-04-28,2025,16.75093668089079,0.0028208049779886,-0.002063204599481
clayton,2025-04-29,2025,15.504376180070153,0.0035122975188087,-0.0032424005233056
clayton,2025-04-30,2025,12.327327735752249,1.4307761268409286e-09,-0.0025575665863799
clayton,2025-05-01,2025,12.397764493680143,0.0102963490555596,-0.0015144968937513
clayton,2025-05-02,2025,11.961373628510671,0.001530565607854,-0.0019234573775862
clayton,2025-05-03,2025,10.246312115156115,0.000425448106449,-0.0016904894433904
clayton,2025-05-04,2025,12.463607722522852,8.630463774750297e-07,-0.0030899391104731
clayton,2025-05-05,2025,12.936560710573417,8.523463748133508e-07,-0.0024394368042359
clayton,2025-05-06,2025,15.049375361927787,1.7171240642710472e-06,-0.0033547518642024
clayton,2025-05-07,2025,17.68298367851014,0.0002579328660278,-0.0031328451232649
clayton,2025-05-08,2025,13.64722436150032,3.3278615600960517e-06,-0.0034418385607683
clayton,2025-05-09,2025,13.296748172634238,4.351138045421976e-07,-0.0035967695906311
clayton,2025-05-10,2025,16.743153590634677,8.583068833445395e-07,-0.0038618725516854
clayton,2025-05-11,2025,16.163058465963218,8.583068797918258e-07,-0.0039440386512385
clayton,2025-05-12,2025,18.556382004439797,2.1457671550706436e-06,-0.0039732129516839
clayton,2025-05-13,2025,20.137860434831964,0.0006483269437417,-0.0031965003491421
clayton,2025-05-14,2025,20.662821643854556,0.0001167362798545,-0.0033965351488283
clayton,2025-05-15,2025,22.5235448251957,0.0013066282493033,-0.003645657840974
clayton,2025-05-16,2025,19.618410241547053,0.0007457753051813,-0.0041817713283861
clayton,2025-05-17,2025,11.870604832508434,0.0002375469933024,-0.0021146652719699
clayton,2025-05-18,2025,11.71541304436812,2.1517271306947805e-06,-0.0032489765218359
clayton,2025-05-19,2025,12.097473550754785,0.0010208408659821,-0.0023617647420002
clayton,2025-05-20,2025,10.674200811783578,0.0417626790952124,-0.0026586242445279
clayton,2025-05-21,2025,8.791850978314471,0.0124377302084537,-0.0013450423526417
clayton,2025-05-22,2025,11.133725715412481,0.0016545791210472,-0.0030150362932042
clayton,2025-05-23,2025,12.249047390891178,0.0,-0.0035607554797722
clayton,2025-05-24,2025,13.68284490881831,1.434269279091033e-05,-0.0032497431902752
clayton,2025-05-25,2025,15.191206523206688,3.4404790102070905e-09,-0.0039031293806072
clayton,2025-05-26,2025,15.067460730686605,2.908242696595619e-06,-0.0033739930044886
clayton,2025-05-27,2025,15.432872423475658,0.0004864255118491,-0.0025309832352874
clayton,2025-05-28,2025,14.442805407136746,0.0031188029045864,-0.0028503427109589
clayton,2025-05-29,2025,14.558329390279766,0.0004107330226527,-0.0033687476623884
clayton,2025-05-30,2025,17.86831798033859,6.256884901338664e-05,-0.0044327980713497
clayton,2025-05-31,2025,19.57313677385207,6.420093043491802e-05,-0.0041340262078206
clayton,2025-06-01,2025,18.593299554562122,8.55822065659595e-07,-0.0043055979958582
clinton,2025-04-01,2025,3.49742236559905,0.0001317117763809,-0.0012210531496218
clinton,2025-04-02,2025,10.410697494378098,0.0464310505043316,-0.0024836158111715
clinton,2025-04-03,2025,9.13592975471596,1.7225742112714215e-06,-0.0020240882193504
clinton,2025-04-04,2025,6.364889938418912,0.0011260304788622,-0.0011725297856403
clinton,2025-04-05,2025,7.119581085720142,0.0033456187615275,-0.0020430994340914
clinton,2025-04-06,2025,4.765822063719668,4.351138045421976e-07,-0.0025604732881323
clinton,2025-04-07,2025,5.02353517878413,1.2975444442015e-06,-0.0021513521849602
clinton,2025-04-08,2025,1.2616852820673898,0.0,-0.0022816143034002
clinton,2025-04-09,2025,5.765874415208486,0.0012924544253415,-0.0015443924477005
clinton,2025-04-10,2025,6.199790500689062,0.0005473706587314,-0.0013648641920542
clinton,2025-04-11,2025,7.939211833326169,9.892322115466775e-05,-0.0024711374295109
clinton,2025-04-12,2025,9.542281642543685,1.265911691916699e-06,-0.0029219667521552
clinton,2025-04-13,2025,12.90062889549813,0.0003178856440657,-0.0023884749059164
clinton,2025-04-14,2025,13.899567760998707,2.9360045338843157e-06,-0.0030292015938276
clinton,2025-04-15,2025,8.826782340842442,1.606884310160838e-05,-0.0026678202140345
clinton,2025-04-16,2025,7.790486718028831,0.0,-0.0028726581678596
clinton,2025-04-17,2025,12.570515432237016,0.0010507191021556,-0.0021266565599207
clinton,2025-04-18,2025,19.35531119012626,0.0044813322821858,-0.0023603128698135
clinton,2025-04-19,2025,12.900607645863715,0.0002125326283667,-0.0028549420407124
clinton,2025-04-20,2025,9.53490133969592,0.007804038484017,-0.0014702202769915
clinton,2025-04-21,2025,12.033839675645766,0.0148963273536137,-0.0025458893953834
clinton,2025-04-22,2025,12.814318668993167,0.0034245449561925,-0.0030142036428722
clinton,2025-04-23,2025,17.3013044719454,0.0070427528169561,-0.0034638906356029
clinton,2025-04-24,2025,18.208217331125752,0.0001461011327048,-0.0038107285980441
clinton,2025-04-25,2025,14.77013689837878,0.0030133180282374,-0.002519041831499
clinton,2025-04-26,2025,11.134413324026184,1.1582658449305764e-06,-0.0034985538875636
clinton,2025-04-27,2025,11.567285193270209,1.7225872284143406e-06,-0.0031722964228225
clinton,2025-04-28,2025,17.894179306352214,1.4196321766248036e-05,-0.0036266540432101
clinton,2025-04-29,2025,18.382901350254826,0.0001054052829365,-0.0035654451575755
clinton,2025-04-30,2025,12.5927992776476,1.9493222802500175e-05,-0.0023913012905918
clinton,2025-05-01,2025,13.857174277003764,0.0160124544968903,-0.0017554060361477
clinton,2025-05-02,2025,13.964334877432748,0.0017550303130906,-0.0027386244598634
clinton,2025-05-03,2025,10.769843079772215,0.0002524071974279,-0.0019497103504306
clinton,2025-05-04,2025,11.705031209052379,1.2052755936341738e-06,-0.0036384886565406
clinton,2025-05-05,2025,11.515379534693238,1.074838907260516e-05,-0.0015828362509867
clinton,2025-05-06,2025,14.605684335121111,1.7260671187660257e-06,-0.0037903713600273
clinton,2025-05-07,2025,17.792326699429907,0.001965719514204,-0.0036349644150608
clinton,2025-05-08,2025,14.351556056863672,5.712968704131252e-05,-0.0041327276448365
clinton,2025-05-09,2025,12.368269050372817,4.351138045421976e-07,-0.0041620526868036
clinton,2025-05-10,2025,16.30986078640575,8.583068833445395e-07,-0.004644392604079
clinton,2025-05-11,2025,15.74689630435995,8.583068797918258e-07,-0.0046019180288797
clinton,2025-05-12,2025,18.866136562170368,2.1457671550706436e-06,-0.0047483862252446
clinton,2025-05-13,2025,20.572439699132758,0.000198759374357,-0.0034335565144679
clinton,2025-05-14,2025,20.954907516286255,0.0001524996719782,-0.0039663228200442
clinton,2025-05-15,2025,23.886322900313473,0.0014279334228888,-0.004603109024524
clinton,2025-05-16,2025,21.976046543684674,0.0012728840818996,-0.0054297065602532
clinton,2025-05-17,2025,14.84658437962264,6.93373853760943e-05,-0.0029601727512111
clinton,2025-05-18,2025,13.727890635945187,2.1517271306947805e-06,-0.0039133014472767
clinton,2025-05-19,2025,13.76754071843277,0.0004104551310649,-0.0028528070610747
clinton,2025-05-20,2025,14.399112876859874,0.0455704521753666,-0.002820707166927
clinton,2025-05-21,2025,11.078467434267395,0.0102351718581827,-0.0014644390610164
clinton,2025-05-22,2025,11.929202856393829,0.0019973470911949,-0.0031607327497965
clinton,2025-05-23,2025,13.282909412625429,1.6586209022546115e-05,-0.0042083086314776
clinton,2025-05-24,2025,14.446808852827473,3.900718371668621e-06,-0.0034558472169056
clinton,2025-05-25,2025,15.683627753921769,0.0003553276622219,-0.0032325526696476
clinton,2025-05-26,2025,14.726039482470867,0.0,-0.0045680565308614
clinton,2025-05-27,2025,16.21906151107595,0.0001953529241039,-0.0040496622050133
clinton,2025-05-28,2025,15.76664957295992,0.0020445258745664,-0.0031974605906495
clinton,2025-05-29,2025,15.731591621431107,0.0003762987265481,-0.0038733305406603
clinton,2025-05-30,2025,17.82227719302921,9.06683315959158e-06,-0.0049847331684955
clinton,2025-05-31,2025,20.356594238603066,2.9532992334967695e-05,-0.0049406419183964
clinton,2025-06-01,2025,18.686561771183563,8.55822065659595e-07,-0.0050584391080715
crawford,2025-04-01,2025,5.269361913224316,0.0024887203145076,-0.0014082829356216
crawford,2025-04-02,2025,9.080319475209194,0.0141059640799152,-0.0018049958306797
crawford,2025-04-03,2025,5.986784960876321,2.0346140738969847e-06,-0.0019352240612246
crawford,2025-04-04,2025,6.518615740547659,0.0002422658445772,-0.00112784728285
crawford,2025-04-05,2025,4.598640095568612,0.0003452007199827,-0.0019874158267097
crawford,2025-04-06,2025,4.129234625786069,4.351138045421976e-07,-0.0022687511593185
crawford,2025-04-07,2025,4.068304204381832,4.351138045421976e-07,-0.0019089991294652
crawford,2025-04-08,2025,2.9448012941447814,0.0,-0.0021568733374541
crawford,2025-04-09,2025,10.381626335540318,0.0004391812583229,-0.0027282909873636
crawford,2025-04-10,2025,11.737184967347787,0.0002181926900293,-0.0024008515350001
crawford,2025-04-11,2025,9.22690363617204,1.7228005049219064e-06,-0.002382348532889
crawford,2025-04-12,2025,12.34666807919109,1.265911691916699e-06,-0.0028452191447158
crawford,2025-04-13,2025,18.172886804040786,1.2900580984981175e-05,-0.003131921761131
crawford,2025-04-14,2025,12.19810931718547,0.0001783379120995,-0.0022383645244455
crawford,2025-04-15,2025,8.782406730588036,2.378493489622677e-05,-0.002733184907459
crawford,2025-04-16,2025,12.163921406041482,0.0,-0.0032206874012586
crawford,2025-04-17,2025,19.107831675722878,0.0003710629519934,-0.0022955280143636
crawford,2025-04-18,2025,12.326691212486423,0.00643318374982,-0.0016214628453804
crawford,2025-04-19,2025,8.171360663153791,8.52346317969932e-07,-0.0025967471863157
crawford,2025-04-20,2025,7.4985271901143165,0.0059283686585942,-0.0012950243474564
crawford,2025-04-21,2025,10.449800317531128,0.0001878254286448,-0.0029439205388905
crawford,2025-04-22,2025,15.249407407546698,0.001248134052032,-0.0033579421543806
crawford,2025-04-23,2025,16.084402105436993,0.0079289696408309,-0.0028931776798171
crawford,2025-04-24,2025,13.937779040312762,0.0125927209307404,-0.0019817417364651
crawford,2025-04-25,2025,12.193674619793,0.0129284529160232,-0.001926109193293
crawford,2025-04-26,2025,10.61792857235605,0.0003752157457135,-0.0029455358340947
crawford,2025-04-27,2025,13.286621657967544,0.0005320992268199,-0.0015952812828621
crawford,2025-04-28,2025,19.645734169095874,0.0031200899248644,-0.00267023656192
crawford,2025-04-29,2025,13.332841648248916,1.4583168354765258e-05,-0.0037473124994816
crawford,2025-04-30,2025,12.675441619259743,0.0029327023222143,-0.0024100910047661
crawford,2025-05-01,2025,14.799263401766382,0.0142229934445047,-0.0021525707715085
crawford,2025-05-02,2025,11.68550052546982,0.0044136581290215,-0.0022057723777541
crawford,2025-05-03,2025,10.21118799078613,7.46409109227322e-05,-0.0032809108870698
crawford,2025-05-04,2025,13.056983748392895,8.630463774750297e-07,-0.0036895403517971
crawford,2025-05-05,2025,16.015154145590714,8.523463748133508e-07,-0.0040627676910538
crawford,2025-05-06,2025,16.542414847650434,1.7171240642710472e-06,-0.0042090278985236
crawford,2025-05-07,2025,18.063114733672137,4.305044420103368e-05,-0.0035723150028009
crawford,2025-05-08,2025,17.574243205596133,1.465462492724791e-06,-0.0038930240590897
crawford,2025-05-09,2025,17.71772969499915,4.351138045421976e-07,-0.0043052460000283
crawford,2025-05-10,2025,20.475101936123224,8.583068833445395e-07,-0.0048485830971437
crawford,2025-05-11,2025,21.85918694117578,8.583068797918258e-07,-0.0052812728022012
crawford,2025-05-12,2025,21.150477978372578,2.1457671550706436e-06,-0.005239063334808
crawford,2025-05-13,2025,22.068281249105496,8.583068797918258e-07,-0.0048383081879703
crawford,2025-05-14,2025,23.630979878539108,0.0,-0.0046049077391399
crawford,2025-05-15,2025,22.012442109892447,0.0039466782970221,-0.003765255302874
crawford,2025-05-16,2025,17.79782556760665,0.0002324817148909,-0.0029918795890858
crawford,2025-05-17,2025,12.180264332706031,0.0001141906580322,-0.0028243141101694
crawford,2025-05-18,2025,13.295651739686036,2.1517271306947805e-06,-0.0033079845741292
crawford,2025-05-19,2025,16.457139983568652,0.0099184182665728,-0.0026660287168038
crawford,2025-05-20,2025,14.193072207529212,0.0083579351720655,-0.0016949836355715
crawford,2025-05-21,2025,11.354730633555334,1.644437765523193e-05,-0.0026003834591118
crawford,2025-05-22,2025,10.758521476502949,0.000341567933915,-0.0020900439055947
crawford,2025-05-23,2025,12.73554030247476,0.0004815581399741,-0.0033184331859316
crawford,2025-05-24,2025,14.434806125966873,0.0067302090606337,-0.0025697262862921
crawford,2025-05-25,2025,14.824426045889084,0.0069043578617461,-0.0036755758823227
crawford,2025-05-26,2025,14.627341868210578,0.0003869814901196,-0.002406911080324
crawford,2025-05-27,2025,12.729285444965797,0.0096370485016784,-0.0020043148180053
crawford,2025-05-28,2025,14.348944971030448,0.0005929303874996,-0.0029156797882298
crawford,2025-05-29,2025,14.689749804293967,0.0003647425296206,-0.0032871618702242
crawford,2025-05-30,2025,17.352089990842728,6.699864635590334e-05,-0.0046562013773823
crawford,2025-05-31,2025,19.97586315992106,2.6001581631336293e-06,-0.0047432308336228
crawford,2025-06-01,2025,21.551296232853133,8.55822065659595e-07,-0.0049575440604333
dallas,2025-04-01,2025,5.068719701347902,0.0011349222238429,-0.0011078090038798
dallas,2025-04-02,2025,10.445655237649362,0.0131019457914393,-0.0018947190528841
dallas,2025-04-03,2025,7.367958577765364,1.7225742112714215e-06,-0.0020663638352653
dallas,2025-04-04,2025,6.230307020816383,0.0013976828711568,-0.0012667136402641
dallas,2025-04-05,2025,5.573980080530134,0.0008328892542865,-0.0021083513836533
dallas,2025-04-06,2025,4.163321153330571,4.351138045421976e-07,-0.0024299625107155
dallas,2025-04-07,2025,5.019819756304287,4.351138045421976e-07,-0.0021546209644505
dallas,2025-04-08,2025,2.5099963228766455,0.0,-0.0022728578183081
dallas,2025-04-09,2025,10.243524840898033,0.0001181636847802,-0.002802624223897
dallas,2025-04-10,2025,12.023688106897453,0.0022704661323793,-0.0024114689450354
dallas,2025-04-11,2025,9.543825891092922,3.544073790978239e-05,-0.0017008004469381
dallas,2025-04-12,2025,11.027049180543372,1.265911691916699e-06,-0.0028031534504832
dallas,2025-04-13,2025,16.959231853224424,7.751996121493322e-05,-0.0028891407636316
dallas,2025-04-14,2025,13.835258575097896,6.793813900352603e-05,-0.0026061192683208
dallas,2025-04-15,2025,9.291175728769133,3.101635799548437e-05,-0.0029658581076698
dallas,2025-04-16,2025,11.407515646700517,6.04920588415255e-08,-0.0034445580553692
dallas,2025-04-17,2025,17.928334367585535,0.0004745527679423,-0.0023565645898331
dallas,2025-04-18,2025,14.357447854430688,0.0162107168534918,-0.0010439946623186
dallas,2025-04-19,2025,9.526750316961056,7.859518530790907e-06,-0.0029576056556696
dallas,2025-04-20,2025,7.915693666516859,0.0127966499357625,-0.0010805998892047
dallas,2025-04-21,2025,10.836876424080913,0.0020358282434075,-0.0033234387524546
dallas,2025-04-22,2025,15.444957409935398,0.0008203891642254,-0.003475134349125
dallas,2025-04-23,2025,17.286113679743778,0.0041307152545982,-0.0035152712788508
dallas,2025-04-24,2025,16.401861073881946,0.0062612759480138,-0.0022384348434047
dallas,2025-04-25,2025,14.511261993047128,0.0116545104075117,-0.0025058194563307
dallas,2025-04-26,2025,11.349843542559483,9.798302771504044e-06,-0.0032884117621536
dallas,2025-04-27,2025,13.044867479048207,4.5322406450719175e-05,-0.0019293965599004
dallas,2025-04-28,2025,18.66221364698424,0.001005389848707,-0.0020792914750376
dallas,2025-04-29,2025,15.335366942280984,0.0005980978646472,-0.0039310559216551
dallas,2025-04-30,2025,12.763803606154227,0.0025364061386263,-0.0026452427493178
dallas,2025-05-01,2025,14.609164130952593,0.0069762135648517,-0.001750137643239
dallas,2025-05-02,2025,11.563927689055049,0.0021452135654274,-0.0020325321641575
dallas,2025-05-03,2025,10.603734215818179,6.414152643429825e-05,-0.0026044487705378
dallas,2025-05-04,2025,12.44911253137235,8.630463774750297e-07,-0.0038275344684466
dallas,2025-05-05,2025,15.02624396559412,8.523463748133508e-07,-0.0040672677584201
dallas,2025-05-06,2025,16.066315119656622,1.7171240642710472e-06,-0.0041296264838614
dallas,2025-05-07,2025,17.722141835950254,0.000381290638843,-0.003601447496891
dallas,2025-05-08,2025,17.149972755654062,2.9479509367005284e-05,-0.0041021074060479
dallas,2025-05-09,2025,15.771515961552723,4.351138045421976e-07,-0.0042591353387385
dallas,2025-05-10,2025,19.347861431976526,8.583068833445395e-07,-0.0050248845179422
dallas,2025-05-11,2025,20.212811951219635,8.583068797918258e-07,-0.0051151704520277
dallas,2025-05-12,2025,20.188418797347992,2.1457671550706436e-06,-0.0051157263229012
dallas,2025-05-13,2025,22.18898681043089,1.4320086964445934e-06,-0.0044715929807361
dallas,2025-05-14,2025,23.630152107457832,2.9439563445404177e-06,-0.0046016921602668
dallas,2025-05-15,2025,23.617638687597037,0.0006935423624744,-0.0044335794879902
dallas,2025-05-16,2025,19.75708702739348,7.03129871562668e-05,-0.0036326967015162
dallas,2025-05-17,2025,13.497079786089671,1.885694603257152e-06,-0.0027895998389259
dallas,2025-05-18,2025,14.001434302337714,2.1517271306947805e-06,-0.0035002661965279
dallas,2025-05-19,2025,16.93634548256449,0.0187976309819407,-0.002800889804214
dallas,2025-05-20,2025,15.046800061914269,0.0599918652309628,-0.0022121725732286
dallas,2025-05-21,2025,12.846758561663364,0.0001136990472305,-0.003646938012222
dallas,2025-05-22,2025,11.453172844949222,0.000753531276918,-0.0026705586611883
dallas,2025-05-23,2025,13.073988459903262,0.0002364502378173,-0.0042129366097416
dallas,2025-05-24,2025,15.08352744839192,0.0031638093725555,-0.0028742014715424
dallas,2025-05-25,2025,15.088183682631097,0.0052006634382101,-0.003453729282421
dallas,2025-05-26,2025,15.215442515557413,6.908575390376855e-07,-0.0036676764139085
dallas,2025-05-27,2025,14.530949770874145,0.0048093082181573,-0.0023870784650665
dallas,2025-05-28,2025,15.259464723563326,0.000753420301807,-0.0032186004661889
dallas,2025-05-29,2025,15.515078477762017,0.001091881389039,-0.0037792457536426
dallas,2025-05-30,2025,17.99250079795314,0.0013605587712042,-0.005180935543738
dallas,2025-05-31,2025,20.29509846931927,8.64594085214776e-07,-0.0055389413188792
dallas,2025-06-01,2025,21.1698204926426,8.55822065659595e-07,-0.0053408853243947
davis,2025-04-01,2025,5.567955882445062,0.0009024288151101,-0.0011883595001744
davis,2025-04-02,2025,13.556914484015408,0.070072288834072,-0.0032647317591464
davis,2025-04-03,2025,9.713142933564995,3.807860934240655e-05,-0.0020575538646362
davis,2025-04-04,2025,6.953708511743798,0.003564904151459,-0.001310399538791
davis,2025-04-05,2025,6.60679696774946,0.0028348115150955,-0.0020556024294683
davis,2025-04-06,2025,4.871613184035539,7.353926665659627e-05,-0.0028522669282906
davis,2025-04-07,2025,5.597148411953583,4.351138045421976e-07,-0.0027388492314675
davis,2025-04-08,2025,2.7996141005066306,0.0,-0.0027525938124442
davis,2025-04-09,2025,10.19360468419967,0.0039547649173799,-0.0037107953300269
davis,2025-04-10,2025,10.995084712516075,0.0017733159309654,-0.0028156662747533
davis,2025-04-11,2025,9.406619123455926,0.0014006910554584,-0.0024977314111047
davis,2025-04-12,2025,10.290032514224038,1.265911691916699e-06,-0.0033223659128827
davis,2025-04-13,2025,16.374992857943084,1.0956129235009895e-05,-0.00366828536206
davis,2025-04-14,2025,15.334256822634927,6.635295638959148e-06,-0.00370588100903
davis,2025-04-15,2025,9.877080740144663,4.511203329823468e-06,-0.003733129104456
davis,2025-04-16,2025,11.149874367001871,0.0001817414056661,-0.0038733847064231
davis,2025-04-17,2025,16.578655422434963,0.0043178152830454,-0.0036156982507944
davis,2025-04-18,2025,19.86969646206444,0.0002066522565957,-0.0026581962822569
davis,2025-04-19,2025,11.989265792294304,5.363850292054462e-05,-0.0031101607384657
davis,2025-04-20,2025,11.592505881077898,0.0253590988289687,-0.0015099718473531
davis,2025-04-21,2025,12.51090098419877,0.0284724515006886,-0.0036969129996989
davis,2025-04-22,2025,15.883116881196486,0.0002327344188928,-0.0038883034993232
davis,2025-04-23,2025,18.41219918091366,0.0014173716441197,-0.0041632707635303
davis,2025-04-24,2025,18.713435797597924,0.0003066146963394,-0.0037538270988581
davis,2025-04-25,2025,17.867123492486883,0.0016933111088764,-0.003050215732795
davis,2025-04-26,2025,13.247022063196368,2.41857308607835e-08,-0.0040132475804065
davis,2025-04-27,2025,13.412870950252909,2.7141583667617763e-06,-0.0024941768729005
davis,2025-04-28,2025,18.63533814028915,2.325268248380768e-05,-0.003043769127626
davis,2025-04-29,2025,18.078984727471152,4.980177091797012e-06,-0.0039910787792362
davis,2025-04-30,2025,12.820631807997643,0.0049999513069159,-0.0021600106155828
davis,2025-05-01,2025,15.012442281271376,0.0063117836503301,-0.002335438952777
davis,2025-05-02,2025,13.303455743458699,0.0006610769098228,-0.0026928918670053
davis,2025-05-03,2025,10.325243635450931,0.0004722378810876,-0.0024163774374821
davis,2025-05-04,2025,12.034241751416232,8.630463774750297e-07,-0.0037989228831106
davis,2025-05-05,2025,13.951299452170304,8.543489290552388e-07,-0.0034828329585256
davis,2025-05-06,2025,14.567653554165588,1.7171240642710472e-06,-0.0041553175993415
davis,2025-05-07,2025,17.26078859792392,9.94062346976448e-05,-0.0036672296082575
davis,2025-05-08,2025,16.3588180973519,5.268626977522872e-05,-0.0043332132390738
davis,2025-05-09,2025,14.929457504824711,4.351138045421976e-07,-0.0047146386353138
davis,2025-05-10,2025,16.78632080515405,8.583068833445395e-07,-0.0048750229719267
davis,2025-05-11,2025,18.955275718263124,8.583068797918258e-07,-0.0055046625692414
davis,2025-05-12,2025,19.848889284435984,2.1457671550706436e-06,-0.0048035805141005
davis,2025-05-13,2025,21.749880212176777,0.000164840474922,-0.0041853247037604
davis,2025-05-14,2025,23.24541791452731,2.936120081810929e-05,-0.0043805229941138
davis,2025-05-15,2025,25.376882003622995,0.000301157129568,-0.0058278109956263
davis,2025-05-16,2025,22.96418734704389,0.0001101460458522,-0.0056607562898999
davis,2025-05-17,2025,16.460691122915193,1.7166137808999338e-06,-0.0037371055810918
davis,2025-05-18,2025,15.829137906265885,3.4586702204086574e-06,-0.0041917756924666
davis,2025-05-19,2025,19.774355982439545,0.0035638787769206,-0.0034836181978867
davis,2025-05-20,2025,18.70662330236189,0.038227282663456,-0.0031561790392375
davis,2025-05-21,2025,14.546096587720456,9.443193307602312e-05,-0.0041442102695735
davis,2025-05-22,2025,12.519442475147741,0.0003720113594607,-0.003313198274347
davis,2025-05-23,2025,14.024025236103796,3.5579354245198796e-06,-0.0044877954118156
davis,2025-05-24,2025,16.62519098112125,0.0005933789240458,-0.0034466412238675
davis,2025-05-25,2025,16.353766556131404,0.0025497939993892,-0.0027583085936051
davis,2025-05-26,2025,16.777923474088823,7.803286362557388e-07,-0.0047536932344957
davis,2025-05-27,2025,16.697803765436447,0.0016787449091694,-0.0029141301731684
